"Kernel Name","void kernel_streaming_live_fp4pv<config_fp4pv_3wg_dual_score_direct_pscale_scorepack_prescaled_floor_x1sc_fusedmax_qkscfix_diagzero_prepub_earlyreuse_arrivereuse_pscreusefold_skippscarrive_dualaccum_directrescale_decoupled_pstage2_pregs_force_persistent<(int)128, (int)128, (int)192, (int)128, (int)200, (int)56, (int)112, (int)1>, (bool)1, (int)-1, (bool)0, (bool)1>(std::conditional<T5, globals_fp4pv_mxfp4_dv<T1, T2>, globals_fp4pv<T1, T2||!(bool)1>>::type, int, int, int)",
"Address","Source","Instructions Executed"
"0xfff9342057f0","      LDS.U8 R6, [R4+0x1c]","512"
"0xfff934205800","      VIADD R2, R2, 0x760","512"
"0xfff934205810","      LEA R2, R3, R2, 0x18","512"
"0xfff934205820","      MOV R2, R2","512"
"0xfff934205830","      MOV R3, R5","512"
"0xfff934205840","      ISETP.NE.AND P0, PT, R6, RZ, PT","512"
"0xfff934205850","@P0   BRA 0xfff9342059c0","512"
"0xfff934205860","      ELECT P0, URZ, PT","512"
"0xfff934205870","@!P0  BRA 0xfff934205a00","512"
"0xfff934205880","      UMOV UR4, 0x10","512"
"0xfff934205890","      IMAD.MOV.U32 R6, RZ, RZ, 0xffff","512"
"0xfff9342058a0","      IMAD.MOV.U32 R8, RZ, RZ, 0x1","512"
"0xfff9342058b0","      DEPBAR.LE SB1, 0x36","512"
"0xfff9342058c0","      UTCATOMSWS.FIND_AND_SET.ALIGN UP0, UR4, UR4","512"
"0xfff9342058d0","      IMAD.U32 R3, RZ, RZ, UR4","512"
"0xfff9342058e0","      BRA.U UP0, 0xfff934205950","512"
"0xfff9342058f0","      NANOSLEEP 0x64","0"
"0xfff934205900","      UMOV UR4, 0x10","0"
"0xfff934205910","      DEPBAR.LE SB1, 0x36","0"
"0xfff934205920","      UTCATOMSWS.FIND_AND_SET.ALIGN UP0, UR4, UR4","0"
"0xfff934205930","      IMAD.U32 R3, RZ, RZ, UR4","0"
"0xfff934205940","      BRA.U !UP0, 0xfff9342058f0","0"
"0xfff934205950","      SHF.L.U32 R5, R6, R3, RZ","512"
"0xfff934205960","      SHF.L.U32 R7, R8, R3, RZ","512"
"0xfff934205970","      IMAD.SHL.U32 R3, R3, 0x20, RZ","512"
"0xfff934205980","      ATOMS.OR RZ, [R4+0x14], R5","512"
"0xfff934205990","      ATOMS.OR RZ, [R4+0x18], R7","512"
"0xfff9342059a0","      STS [R2], R3","512"
"0xfff9342059b0","      BRA 0xfff934205a00","512"
"0xfff9342059c0","      IMAD.MOV.U32 R3, RZ, RZ, -0x1","0"
"0xfff9342059d0","      MOV R4, 0x780","0"
"0xfff9342059e0","      STS [R2], R3","0"
"0xfff9342059f0","      CALL.REL.NOINC 0xfff934216670","0"
"0xfff934205a00","      WARPSYNC.ALL","1024"
"0xfff934205a10","      S2UR UR5, SR_CgaCtaId","512"
"0xfff934205a20","      ELECT P0, URZ, PT","512"
"0xfff934205a30","      IMAD.MOV.U32 R2, RZ, RZ, 0x1","512"
"0xfff934205a40","      UMOV UR4, 0x40","512"
"0xfff934205a50","      UVIRTCOUNT.DEALLOC.SMPOOL 0x80","512"
"0xfff934205a60","      ULEA UR4, UR5, UR4, 0x18","512"
"0xfff934205a70","@P0   STS.U8 [UR4+0x1c], R2","512"
"0xfff934205a80","      NOP","6144"
"0xfff934205a90","      WARPSYNC.ALL","6144"
"0xfff934205aa0","      S2UR UR4, SR_CgaCtaId","6144"
"0xfff934205ab0","      UMOV UR24, 0x400","6144"
"0xfff934205ac0","      BAR.SYNC.DEFER_BLOCKING 0x0","6144"
"0xfff934205ad0","      ISETP.NE.AND P0, PT, R0, RZ, PT","6144"
"0xfff934205ae0","      S2UR UR8, SR_SWINHI","6144"
"0xfff934205af0","      BSSY.RECONVERGENT B0, 0xfff934206740","6144"
"0xfff934205b00","      IMAD.U32 R2, RZ, RZ, UR4","6144"
"0xfff934205b10","      UIADD3 UR4, UPT, UPT, UR24, 0x770, URZ","6144"
"0xfff934205b20","      NOP","6144"
"0xfff934205b30","      R2UR UR33, R2","6144"
"0xfff934205b40","      ULEA UR4, UR33, UR4, 0x18","6144"
"0xfff934205b50","      ULEA UR33, UR33, UR24, 0x18","6144"
"0xfff934205b60","      UMOV UR4, UR4","6144"
"0xfff934205b70","      UMOV UR5, UR8","6144"
"0xfff934205b80","      ULOP3.LUT UP0, URZ, UR4, 0x3ff, URZ, 0xc0, !UPT","6144"
"0xfff934205b90","      UMOV UR26, UR4","6144"
"0xfff934205ba0","      UMOV UR27, UR5","6144"
"0xfff934205bb0","      LDS R4, [UR33+0x760]","6144"
"0xfff934205bc0","@UP0  ULOP3.LUT UR8, UR4, 0xfffffc00, URZ, 0xc0, !UPT","6144"
"0xfff934205bd0","@UP0  UIADD3 UR26, UP1, UPT, UR8, 0x400, URZ","6144"
"0xfff934205be0","      UIADD3 UR25, UP6, UPT, UR26, 0x3000, URZ","6144"
"0xfff934205bf0","@UP0  UIADD3.X UR27, UPT, UPT, URZ, UR5, URZ, UP1, !UPT","6144"
"0xfff934205c00","      ULOP3.LUT UP5, URZ, UR25, 0x3ff, URZ, 0xc0, !UPT","6144"
"0xfff934205c10","      UIADD3.X UR29, UPT, UPT, URZ, UR27, URZ, UP6, !UPT","6144"
"0xfff934205c20","@UP5  ULOP3.LUT UR4, UR25, 0xfffffc00, URZ, 0xc0, !UPT","6144"
"0xfff934205c30","@UP5  UIADD3 UR25, UP4, UPT, UR4, 0x400, URZ","6144"
"0xfff934205c40","      UIADD3 UR28, UP3, UPT, UR25, 0x800, URZ","6144"
"0xfff934205c50","@UP5  UIADD3.X UR29, UPT, UPT, URZ, UR29, URZ, UP4, !UPT","6144"
"0xfff934205c60","      ULOP3.LUT UP2, URZ, UR28, 0x3ff, URZ, 0xc0, !UPT","6144"
"0xfff934205c70","      UIADD3.X UR31, UPT, UPT, URZ, UR29, URZ, UP3, !UPT","6144"
"0xfff934205c80","@UP2  ULOP3.LUT UR4, UR28, 0xfffffc00, URZ, 0xc0, !UPT","6144"
"0xfff934205c90","@UP2  UIADD3 UR28, UP1, UPT, UR4, 0x400, URZ","6144"
"0xfff934205ca0","      UIADD3 UR38, UP0, UPT, UR28, 0x3000, URZ","6144"
"0xfff934205cb0","@UP2  UIADD3.X UR31, UPT, UPT, URZ, UR31, URZ, UP1, !UPT","6144"
"0xfff934205cc0","      ULOP3.LUT UP6, URZ, UR38, 0x3ff, URZ, 0xc0, !UPT","6144"
"0xfff934205cd0","      UIADD3.X UR39, UPT, UPT, URZ, UR31, URZ, UP0, !UPT","6144"
"0xfff934205ce0","@UP6  ULOP3.LUT UR4, UR38, 0xfffffc00, URZ, 0xc0, !UPT","6144"
"0xfff934205cf0","@UP6  UIADD3 UR38, UP0, UPT, UR4, 0x400, URZ","6144"
"0xfff934205d00","      UIADD3 UR36, UP2, UPT, UR38, 0x1000, URZ","6144"
"0xfff934205d10","@UP6  UIADD3.X UR39, UPT, UPT, URZ, UR39, URZ, UP0, !UPT","6144"
"0xfff934205d20","      ULOP3.LUT UP0, URZ, UR36, 0x3ff, URZ, 0xc0, !UPT","6144"
"0xfff934205d30","      UIADD3.X UR37, UPT, UPT, URZ, UR39, URZ, UP2, !UPT","6144"
"0xfff934205d40","@UP0  ULOP3.LUT UR4, UR36, 0xfffffc00, URZ, 0xc0, !UPT","6144"
"0xfff934205d50","@UP0  UIADD3 UR36, UP3, UPT, UR4, 0x400, URZ","6144"
"0xfff934205d60","      UIADD3 UR36, UP4, UPT, UR36, 0x400, URZ","6144"
"0xfff934205d70","@UP0  UIADD3.X UR37, UPT, UPT, URZ, UR37, URZ, UP3, !UPT","6144"
"0xfff934205d80","      ULOP3.LUT UP1, URZ, UR36, 0x3ff, URZ, 0xc0, !UPT","6144"
"0xfff934205d90","      UIADD3.X UR37, UPT, UPT, URZ, UR37, URZ, UP4, !UPT","6144"
"0xfff934205da0","@UP1  ULOP3.LUT UR4, UR36, 0xfffffc00, URZ, 0xc0, !UPT","6144"
"0xfff934205db0","@UP1  UIADD3 UR36, UP0, UPT, UR4, 0x400, URZ","6144"
"0xfff934205dc0","      UIADD3 UR30, UP6, UPT, UR36, 0x4000, URZ","6144"
"0xfff934205dd0","@UP1  UIADD3.X UR37, UPT, UPT, URZ, UR37, URZ, UP0, !UPT","6144"
"0xfff934205de0","      ULOP3.LUT UP0, URZ, UR30, 0x3ff, URZ, 0xc0, !UPT","6144"
"0xfff934205df0","      UIADD3.X UR35, UPT, UPT, URZ, UR37, URZ, UP6, !UPT","6144"
"0xfff934205e00","@UP0  ULOP3.LUT UR4, UR30, 0xfffffc00, URZ, 0xc0, !UPT","6144"
